"date","total_value","km","category_name","quantity","cost_type","observation","vehicle_model","plate","unit","category_id","supplier","cost_name","invoice_number","id","created_date","updated_date","created_by_id","created_by","is_sample"
"2026-06-19","36.37","117148","","10.73","ARLA","COMBUSTIVEL FROTA 16-06 A 30-06","","SDK8F89","LT","","COMERCIAL DERIVADOS PETROLEO NAVES LTDA","COMBUSTÍVEIS","30087","6a564285dec857502abe2dd7","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-19","732.36","108713","","102","DIESEL (P)","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","AUTO POSTO BIZUNGAO ILHA VERDE LTDA","COMBUSTÍVEIS","55534","6a564285dec857502abe2dd8","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-19","228.16","39086","","47.13","ETANOL","COMBUSTIVEL FROTA 16-06 A 30-06","","SDB0G19","LT","","POSTO DAKAR LTDA","COMBUSTÍVEIS","120558","6a564285dec857502abe2dd9","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-19","426.85","108117","","65.77","DIESEL (P)","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","REDE DE POSTOS APOLO LTDA","COMBUSTÍVEIS","248149","6a564285dec857502abe2dda","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-19","35.86","108117","","10.9","ARLA","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","REDE DE POSTOS APOLO LTDA","COMBUSTÍVEIS","248153","6a564285dec857502abe2ddb","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-19","826.85","117148","","112.65","DIESEL (P)","COMBUSTIVEL FROTA 16-06 A 30-06","","SDK8F89","LT","","COMERCIAL DERIVADOS PETROLEO NAVES LTDA","COMBUSTÍVEIS","300085","6a564285dec857502abe2ddc","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-19","119.97","69610","","26.72","ETANOL","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDN9A99","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","304571","6a564285dec857502abe2ddd","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-19","205.5","54456","","46.81","ETANOL","COMBUSTIVEL FROTA 16-06 A 30-06","","TGB8F88","LT","","POSTO GERAR LTDA","COMBUSTÍVEIS","1828641","6a564285dec857502abe2dde","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-20","2732.04","94656","","427.55","DIESEL (P)","","","SCN8F89","LT","","POSTO SABADIN II LTDA","COMBUSTÍVEIS","16688","6a564285dec857502abe2ddf","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-20","109.26","94656","","32.23","ARLA","","","SCN8F89","LT","","POSTO SABADIN II LTDA","COMBUSTÍVEIS","16689","6a564285dec857502abe2de0","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-20","184.38","46249","","42","ETANOL","COMBUSTIVEL FROTA 16-06 A 30-06","","TGD8F88","LT","","AUTO POSTO MADAGASCAR LTDA","COMBUSTÍVEIS","355678","6a564285dec857502abe2de1","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-20","1138.71","55508","","165.27","DIESEL (P)","","","SCP8F89","LT","","POSTO DO TREVO LTDA","COMBUSTÍVEIS","1030707","6a564285dec857502abe2de2","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-20","31.9","55508","","10.67","ARLA","","","SCP8F89","LT","","POSTO DO TREVO LTDA","COMBUSTÍVEIS","1030708","6a564285dec857502abe2de3","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-20","1623.36","104596","","232.24","DIESEL (P)","COMBUSTIVEL 16-06 A 30-06 FROTA","","SCA8F89","LT","","POSTO Z+Z HOUSING LTDA","COMBUSTÍVEIS","1370887","6a564285dec857502abe2de4","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-20","201.92","160905","","44.97","ETANOL","COMBUSTIVEL 16-06 A 30-06 FROTA","","SCD6D92","LT","","AUTO POSTO SANTA LUZIA LTDA","COMBUSTÍVEIS","1450100","6a564285dec857502abe2de5","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-21","3071.49","95973","","415.63","DIESEL (P)","","","SCN8F89","LT","","AUTO SERVICO VENTURIM LTDA","COMBUSTÍVEIS","101453","6a564285dec857502abe2de6","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-21","123.75","95973","","28.85","ARLA","","","SCN8F89","LT","","AUTO SERVICO VENTURIM LTDA","COMBUSTÍVEIS","101454","6a564285dec857502abe2de7","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-21","150.06","54713","","33.42","ETANOL","COMBUSTIVEL FROTA 16-06 A 30-06","","TGB8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","305268","6a564285dec857502abe2de8","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-22","800.01","109291","","114.45","DIESEL (P)","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","AUTO POSTO DO BOSQUE LTDA","COMBUSTÍVEIS","3150","6a564285dec857502abe2de9","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-22","163.68","46707","","41.65","ETANOL","","","TGD8F88","LT","","AUTO POSTO TAMANDUA LTDA","COMBUSTÍVEIS","36286","6a564285dec857502abe2dea","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-22","26.31","109291","","8.8","ARLA","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","AUTO POSTO DO BOSQUE LTDA","COMBUSTÍVEIS","84767","6a564285dec857502abe2deb","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-22","152.02","55024","","35.02","ETANOL","COMBUSTIVEL FROTA 16-06 A 30-06","","TGB8F88","LT","","PAES LEME E LEME LTDA.","COMBUSTÍVEIS","92883","6a564285dec857502abe2dec","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-22","66.82","104825","","23.12","ARLA","COMBUSTIVEL 16-06 A 30-06 FROTA","","SCA8F89","LT","","060 COMERCIO DE COMBUSTIVEIS LTDA","COMBUSTÍVEIS","603195","6a564285dec857502abe2ded","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-22","946.28","48613","","131.6","DIESEL (P)","COMBUSTIVEL VILA VELHA 16-06 A 30-06","","RET5E47","LT","","POSTO CRISTOVAO COLOMBO LTDA","COMBUSTÍVEIS","926073","6a564285dec857502abe2dee","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-22","166.66","182413","","41.77","ETANOL","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF7I44","LT","","ALVES E ROCHA LTDA","COMBUSTÍVEIS","1289077","6a564285dec857502abe2def","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","1645.94","56264","","235.47","DIESEL (P)","COMBUSTIVEL 16-06 A 30-06 FROTA","","SCP8F89","LT","","OJAYME PETROLEO AP GYN LTDA","COMBUSTÍVEIS","3919","6a564285dec857502abe2df0","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","2630.17","103393","","387.36","DIESEL (P)","","","SCB8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","7713","6a564285dec857502abe2df1","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","94.77","103393","","24.37","ARLA","","","SCB8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","7714","6a564285dec857502abe2df2","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","876.93","117845","","129.15","DIESEL (P)","","","SDK8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","7720","6a564285dec857502abe2df3","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","23.25","117845","","5.98","ARLA","","","SDK8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","7721","6a564285dec857502abe2df4","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","421.96","42996","","60.54","GASOLINA","COMBUSTIVEL REMBOLSO PARA ALESSANDRO","","SCU8F80","LT","","ALPHA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA","COMBUSTÍVEIS","13647","6a564285dec857502abe2df5","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","747.37","98275","","110.07","DIESEL (P)","","","SDN8F89","LT","","POSTO SABADIN II LTDA","COMBUSTÍVEIS","16795","6a564285dec857502abe2df6","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","23.39","98275","","6.9","ARLA","","","SDN8F89","LT","","POSTO SABADIN II LTDA","COMBUSTÍVEIS","16796","6a564285dec857502abe2df7","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","2535.9","323377","","395","DIESEL (P)","","","RCN5F85","LT","","POSTO MANGUEIRÃO LTDA","COMBUSTÍVEIS","34344","6a564285dec857502abe2df8","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","3478.93","135149","","520.02","DIESEL (P)","","","SCE8F89","LT","","AUTO POSTO MASUT LTDA","COMBUSTÍVEIS","48471","6a564285dec857502abe2df9","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","125.72","135149","","35.02","ARLA","","","SCE8F89","LT","","AUTO POSTO MASUT LTDA","COMBUSTÍVEIS","48472","6a564285dec857502abe2dfa","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","501.68","31781","","74.99","DIESEL (P)","","","JAC4I67","LT","","SANTA MARIA DERIVADOS DE PETROLEO LTDA","COMBUSTÍVEIS","91916","6a564285dec857502abe2dfb","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","82.18","41989","","21.12","ARLA","COMBUSTIVEL FROTA 16-06 A 30-06","","SCK8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","306026","6a564285dec857502abe2dfc","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","1347.68","41989","","198.48","DIESEL (P)","COMBUSTIVEL FROTA 16-06 A 30-06","","SCK8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","306029","6a564285dec857502abe2dfd","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-23","138.02","55299","","30.66","ETANOL","COMBUSTIVEL FROTA 16-06 A 30-06","","TGB8F88","LT","","AMADOR FERREIRA LOPES E CIA LTDA","COMBUSTÍVEIS","842434","6a564285dec857502abe2dfe","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-24","137.8","182705","","32.5","ETANOL","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF7I44","LT","","TRÊS BARRAS COMBUSTÍVEIS LTDA","COMBUSTÍVEIS","37594","6a564285dec857502abe2dff","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-24","139.53","55613","","34.96","ETANOL","COMBUSTIVEL FROTA 16-06 A 30-06","","TGB8F88","LT","","PAES LEME E LEME LTDA.","COMBUSTÍVEIS","92927","6a564285dec857502abe2e00","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-24","140","65585","","20.62","GASOLINA","","","TGE8F88","LT","","POSTO PRATAO JARAGUA LTDA","COMBUSTÍVEIS","299069","6a564285dec857502abe2e01","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-24","184.96","65795","","27.24","GASOLINA","","","TGE8F88","LT","","POSTO PRATAO JARAGUA LTDA","COMBUSTÍVEIS","299172","6a564285dec857502abe2e02","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-24","221.51","39516","","47.23","ETANOL","","","SDB0G19","LT","","POSTO SABADIN II LTDA","COMBUSTÍVEIS","506480","6a564285dec857502abe2e03","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-25","575.95","141173","","82.4","DIESEL (P)","","","LUE3B05","LT","","POSTO CRISTOVAO COLOMBO LTDA","COMBUSTÍVEIS","3162","6a564285dec857502abe2e04","2026-07-14T14:07:01.607000","2026-07-14T14:07:01.607000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","214.16","288822","","48.78","ETANOL","","","RBK2G21","LT","","AUTO POSTO NOVO MILLENIUM LTDA","COMBUSTÍVEIS","1244","6a564285dec857502abe2daa","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","869.22","48141","","124.35","DIESEL (P)","","","RET5E47","LT","","POSTO CRISTOVAO COLOMBO LTDA","COMBUSTÍVEIS","2983","6a564285dec857502abe2dab","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","812.01","104848","","116.17","DIESEL (P)","","","RBX9D43","LT","","POSTO CRISTOVAO COLOMBO LTDA","COMBUSTÍVEIS","2986","6a564285dec857502abe2dac","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","1214.65","103920","","167.54","DIESEL (P)","","","SCA8F89","LT","","AUTO POSTO TUCANO LTDA","COMBUSTÍVEIS","28387","6a564285dec857502abe2dad","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","109.56","103920","","27.39","ARLA","","","SCA8F89","LT","","AUTO POSTO TUCANO LTDA","COMBUSTÍVEIS","28387","6a564285dec857502abe2dae","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","662.38","106105","","99.01","DIESEL (P)","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","AUTO POSTO MACEDAO LTDA","COMBUSTÍVEIS","107990","6a564285dec857502abe2daf","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","168.58","44571","","24.61","GASOLINA","","","TGD8F88","LT","","AUGUSTO URIAS DA CRUZ E FILHOS LTDA","COMBUSTÍVEIS","265718","6a564285dec857502abe2db0","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","724.15","105538","","106.65","DIESEL (P)","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","303563","6a564285dec857502abe2db1","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","22.35","105538","","5.74","ARLA","COMBUSTIVEL 16-06 A 30-06 FROTA","","SDF8F89","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","303564","6a564285dec857502abe2db2","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","169.39","44300","","25.02","GASOLINA","COMBUSTIVEL FROTA 16-06 A 30-06","","TGD8F88","LT","","AUTO POSTO URUGUAI LTDA","COMBUSTÍVEIS","303587","6a564285dec857502abe2db3","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-16","1208.22","53700","","168.51","DIESEL (P)","","","SCP8F89","LT","","POSTO PARACATU LTDA","COMBUSTÍVEIS","503105","6a564285dec857502abe2db4","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-17","500.02","114971","","71.53","DIESEL (P)","","","LTY4G44","LT","","POSTO CRISTOVAO COLOMBO LTDA","COMBUSTÍVEIS","2997","6a564285dec857502abe2db5","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-17","707.15","72004","","101.17","DIESEL (P)","","","EDB0F96","LT","","POSTO CRISTOVAO COLOMBO LTDA","COMBUSTÍVEIS","2999","6a564285dec857502abe2db6","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-17","868.68","61893","","124.28","DIESEL (P)","","","FON1F81","LT","","POSTO CRISTOVAO COLOMBO LTDA","COMBUSTÍVEIS","3011","6a564285dec857502abe2db7","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-17","1099.46","54258","","137.6","DIESEL (P)","","","SCP8F89","LT","","PETROFILTROS LTDA","COMBUSTÍVEIS","20907","6a564285dec857502abe2db8","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
"2026-06-17","76.14","54258","","16.92","ARLA","","","SCP8F89","LT","","PETROFILTROS LTDA","COMBUSTÍVEIS","20908","6a564285dec857502abe2db9","2026-07-14T14:07:01.606000","2026-07-14T14:07:01.606000","service_ee02f896-97ac-4ee7-b74a-be74c961f91f","service+ee02f896-97ac-4ee7-b74a-be74c961f91f@no-reply.base44.com","false"
